tiempo;error;integral;derivada;setPoint
44832;-11;-667;0;1020;
44838;-11;-669;0;1020;
44844;-10;-671;1;1020;
44850;-10;-673;0;1020;
44856;-10;-675;0;1020;
44862;-10;-677;0;1020;
44868;-10;-679;0;1020;
44874;-10;-681;0;1020;
44880;-10;-683;0;1020;
44886;-9;-685;1;1020;
44892;-9;-687;0;1020;
44898;-9;-689;0;1020;
44904;-9;-691;0;1020;
44910;-9;-693;0;1020;
44916;-9;-695;0;1020;
44922;-9;-697;0;1020;
44931;-9;-700;0;1020;
44937;-9;-702;0;1020;
44943;-9;-704;0;1020;
44949;-8;-706;0;1020;
44955;-8;-708;0;1020;
44961;-8;-710;0;1020;
44967;-8;-712;0;1020;
44973;-8;-714;0;1020;
44979;-8;-716;0;1020;
44985;-8;-718;0;1020;
44991;-8;-720;0;1020;
44997;-8;-722;0;1020;
45003;-8;-724;0;1020;
45009;-7;-726;0;1020;
45015;-7;-728;0;1020;
45021;-7;-730;0;1020;
45027;-7;-732;0;1020;
45033;-7;-734;0;1020;
45039;-7;-736;0;1020;
45045;-7;-738;0;1020;
45051;-7;-740;0;1020;
45057;-7;-742;0;1020;
45063;-7;-744;0;1020;
45069;-6;-744;0;1020;
45075;-6;-744;0;1020;
45081;-6;-744;0;1020;
45087;-6;-744;0;1020;
45093;-6;-744;0;1020;
45099;-6;-744;0;1020;
45105;-6;-744;0;1020;
45111;-6;-744;0;1020;
45117;-6;-744;0;1020;
45123;-6;-744;0;1020;
45129;-6;-744;0;1020;
45135;-6;-744;0;1020;
45141;-6;-744;0;1020;
45147;-6;-744;0;1020;
45156;-6;-744;0;1020;
45162;-6;-744;0;1020;
45168;-6;-744;0;1020;
45174;-6;-744;0;1020;
45180;-6;-744;0;1020;
45186;-5;-744;1;1020;
45192;-5;-744;0;1020;
45198;-5;-744;0;1020;
45204;-5;-744;0;1020;
45213;-5;-744;0;1020;
45219;-5;-744;0;1020;
45225;-5;-744;0;1020;
45237;-5;-744;0;1020;
45246;-5;-744;0;1020;
45252;-5;-744;0;1020;
45258;-5;-744;0;1020;
45264;-5;-744;0;1020;
45270;-5;-744;0;1020;
45276;-5;-744;0;1020;
45282;-5;-744;0;1020;
45288;-5;-744;0;1020;
45297;-5;-744;0;1020;
45303;-5;-744;0;1020;
45315;-4;-744;0;1020;
45324;-4;-744;0;1020;
45330;-4;-744;0;1020;
45336;-4;-744;0;1020;
45342;-4;-744;0;1020;
45348;-4;-744;0;1020;
45357;-4;-744;0;1020;
45363;-4;-744;0;1020;
45369;-4;-744;0;1020;
45381;-4;-744;0;1020;
45390;-4;-744;0;1020;
45396;-4;-744;0;1020;
45402;-4;-744;0;1020;
45414;-4;-744;0;1020;
45426;-3;-744;1;1020;
45432;-3;-744;0;1020;
45438;-3;-744;0;1020;
45441;-3;-744;0;1020;
45447;-3;-744;0;1020;
45453;-3;-744;0;1020;
45459;-3;-744;0;1020;
45465;-3;-744;0;1020;
45471;-3;-744;0;1020;
45477;-3;-744;0;1020;
45483;-3;-744;0;1020;
45489;-3;-744;0;1020;
45495;-3;-744;0;1020;
45504;-3;-744;0;1020;
45516;-3;-744;0;1020;
45540;-3;-744;0;1020;
45549;-3;-744;0;1020;
45555;-3;-744;0;1020;
45561;-3;-744;0;1020;
45567;-3;-744;0;1020;
45573;-3;-744;0;1020;
45582;-3;-744;0;1020;
45588;-3;-744;0;1020;
45594;-3;-744;0;1020;
45600;-3;-744;0;1020;
45606;-3;-744;0;1020;
45612;-3;-744;0;1020;
45618;-3;-744;0;1020;
45624;-3;-744;0;1020;
45630;-3;-744;0;1020;
45636;-3;-744;0;1020;
45642;-3;-744;0;1020;
45648;-3;-744;0;1020;
45654;-3;-744;0;1020;
45660;-3;-744;0;1020;
45666;-3;-744;0;1020;
45672;-3;-744;0;1020;
45678;-3;-744;0;1020;
45684;-3;-744;0;1020;
45690;-3;-744;0;1020;
45696;-3;-744;0;1020;
45702;-3;-744;0;1020;
45708;-3;-744;0;1020;
45714;-3;-744;0;1020;
45720;-3;-744;0;1020;
45726;-3;-744;0;1020;
45732;-3;-744;0;1020;
45738;-3;-744;0;1020;
45744;-3;-744;0;1020;
45750;-3;-744;0;1020;
45756;-3;-744;0;1020;
45762;-3;-744;0;1020;
45768;-3;-744;0;1020;
45774;-3;-744;0;1020;
45780;-3;-744;0;1020;
45786;-3;-744;0;1020;
45792;-3;-744;0;1020;
45798;-3;-744;0;1020;
45804;-3;-744;0;1020;
45810;-3;-744;0;1020;
45816;-3;-744;0;1020;
45822;-3;-744;0;1020;
45828;-3;-744;0;1020;
45834;-3;-744;0;1020;
45840;-3;-744;0;1020;
45846;-3;-744;0;1020;
45852;-3;-744;0;1020;
45858;-3;-744;0;1020;
45864;-3;-744;0;1020;
45870;-3;-744;0;1020;
45876;-3;-744;0;1020;
45882;-3;-744;0;1020;
45888;-3;-744;0;1020;
45894;-3;-744;0;1020;
45900;-3;-744;0;1020;
45906;-3;-744;0;1020;
45915;-3;-744;0;1020;
45921;-3;-744;0;1020;
45942;-3;-744;0;1020;
45951;-3;-744;0;1020;
45963;-3;-744;0;1020;
45969;-3;-744;0;1020;
45975;-3;-744;0;1020;
45984;-3;-744;0;1020;
45996;-3;-744;0;1020;
46002;-3;-744;0;1020;
46008;-3;-744;0;1020;
46014;-3;-744;0;1020;
46020;-3;-744;0;1020;
46032;-3;-744;0;1020;
46041;-3;-744;0;1020;
46047;-3;-744;0;1020;
46053;-3;-744;0;1020;
46062;-3;-744;0;1020;
46074;-3;-744;0;1020;
46080;-3;-744;0;1020;
46086;-3;-744;0;1020;
46092;-3;-744;0;1020;
46098;-3;-744;0;1020;
46107;-3;-744;0;1020;
46113;-3;-744;0;1020;
46119;-3;-744;0;1020;
46125;-3;-744;0;1020;
46131;-3;-744;0;1020;
46137;-3;-744;0;1020;
46143;-3;-744;0;1020;
46149;-3;-744;0;1020;
46155;-3;-744;0;1020;
46158;-3;-744;0;1020;
46164;-3;-744;0;1020;
46170;-3;-744;0;1020;
46176;-3;-744;0;1020;
46182;-3;-744;0;1020;
46188;-3;-744;0;1020;
46200;-3;-744;0;1020;
46206;-3;-744;0;1020;
46212;-3;-744;0;1020;
46218;-3;-744;0;1020;
46224;-3;-744;0;1020;
46233;-3;-744;0;1020;
46239;-3;-744;0;1020;
46245;-3;-744;0;1020;
46251;-3;-744;0;1020;
46257;-3;-744;0;1020;
46263;-3;-744;0;1020;
46269;-3;-744;0;1020;
46275;-3;-744;0;1020;
46281;-3;-744;0;1020;
46287;-3;-744;0;1020;
46293;-3;-744;0;1020;
46299;-3;-744;0;1020;
46344;-3;-744;0;1020;
46410;-3;-744;0;1020;
46416;-3;-744;0;1020;
46422;-3;-744;0;1020;
46470;-3;-744;0;1020;
46476;-3;-744;0;1020;
46482;-3;-744;0;1020;
46488;-3;-744;0;1020;
46572;-3;-744;0;1020;
46578;-3;-744;0;1020;
46584;-3;-744;0;1020;
46590;-3;-744;0;1020;
46623;-3;-744;0;1020;
46626;-3;-744;0;1020;
46629;-3;-744;0;1020;
46632;-3;-744;0;1020;
46635;-3;-744;0;1020;
46638;-3;-744;0;1020;
46641;-3;-744;0;1020;
46644;-3;-744;0;1020;
46647;-3;-744;0;1020;
46650;-3;-744;0;1020;
46653;-3;-744;0;1020;
46656;-3;-744;0;1020;
46659;-3;-744;0;1020;
46662;-3;-744;0;1020;
46665;-3;-744;0;1020;
46701;-3;-744;0;1020;
46710;-3;-744;0;1020;
46713;-3;-744;0;1020;
46716;-3;-744;0;1020;
46719;-3;-744;0;1020;
46725;-3;-744;0;1020;
46749;-3;-744;0;1020;
46758;-3;-744;0;1020;
46764;-3;-744;0;1020;
46770;-3;-744;0;1020;
46818;-3;-744;0;1020;
46824;-3;-744;0;1020;
46836;-3;-744;0;1020;
46848;-3;-744;0;1020;
46854;-3;-744;0;1020;
46860;-3;-744;0;1020;
46869;-3;-744;0;1020;
46875;-3;-744;0;1020;
46881;-3;-744;0;1020;
46887;-3;-744;0;1020;
46893;-3;-744;0;1020;
46899;-3;-744;0;1020;
46905;-3;-744;0;1020;
46914;-3;-744;0;1020;
46920;-3;-744;0;1020;
46926;-3;-744;0;1020;
46932;-3;-744;0;1020;
46938;-3;-744;0;1020;
46947;-3;-744;0;1020;
46953;-3;-744;0;1020;
46959;-3;-744;0;1020;
46965;-3;-744;0;1020;
46971;-3;-744;0;1020;
46977;-3;-744;0;1020;
46983;-3;-744;0;1020;
46992;-3;-744;0;1020;
46998;-3;-744;0;1020;
47004;-3;-744;0;1020;
47010;-3;-744;0;1020;
47016;-3;-744;0;1020;
47022;-3;-744;0;1020;
47028;-3;-744;0;1020;
47034;-3;-744;0;1020;
47040;-3;-744;0;1020;
47049;-3;-744;0;1020;
47055;-3;-744;0;1020;
47061;-3;-744;0;1020;
47067;-3;-744;0;1020;
47073;-3;-744;0;1020;
47079;-3;-744;0;1020;
47085;-3;-744;0;1020;
47091;-3;-744;0;1020;
47097;-3;-744;0;1020;
47103;-3;-744;0;1020;
47109;-3;-744;0;1020;
47115;-3;-744;0;1020;
47121;-3;-744;0;1020;
47127;-3;-744;0;1020;
47139;-3;-744;0;1020;
47145;-3;-744;0;1020;
47151;-3;-744;0;1020;
47160;-3;-744;0;1020;
47166;-3;-744;0;1020;
47172;-3;-744;0;1020;
47184;-3;-744;0;1020;
47196;-3;-744;0;1020;
47205;-3;-744;0;1020;
47211;-3;-744;0;1020;
47217;-3;-744;0;1020;
47223;-3;-744;0;1020;
47229;-3;-744;0;1020;
47235;-3;-744;0;1020;
47241;-3;-744;0;1020;
47247;-3;-744;0;1020;
47253;-3;-744;0;1020;
47259;-3;-744;0;1020;
47265;-3;-744;0;1020;
47271;-3;-744;0;1020;
47277;-3;-744;0;1020;
47283;-3;-744;0;1020;
47289;-3;-744;0;1020;
47295;-3;-744;0;1020;
47301;-3;-744;0;1020;
47307;-3;-744;0;1020;
47313;-3;-744;0;1020;
47319;-3;-744;0;1020;
47325;-3;-744;0;1020;
47331;-3;-744;0;1020;
47337;-3;-744;0;1020;
47391;-3;-744;0;1020;
47403;-3;-744;0;1020;
47445;-3;-744;0;1020;
47451;-3;-744;0;1020;
47457;-3;-744;0;1020;
47475;-3;-744;0;1020;
47481;-3;-744;0;1020;
47487;-3;-744;0;1020;
47493;-3;-744;0;1020;
47499;-3;-744;0;1020;
47508;-3;-744;0;1020;
47514;-3;-744;0;1020;
47520;-3;-744;0;1020;
47526;-3;-744;0;1020;
47532;-3;-744;0;1020;
47538;-3;-744;0;1020;
47544;-3;-744;0;1020;
47550;-3;-744;0;1020;
47556;-3;-744;0;1020;
47562;-3;-744;0;1020;
47568;-3;-744;0;1020;
47577;-3;-744;0;1020;
47583;-3;-744;0;1020;
47589;-3;-744;0;1020;
47592;-3;-744;0;1020;
47598;-3;-744;0;1020;
47610;-3;-744;0;1020;
47616;-3;-744;0;1020;
47622;-3;-744;0;1020;
47631;-3;-744;0;1020;
47637;-3;-744;0;1020;
47643;-3;-744;0;1020;
47649;-3;-744;0;1020;
47655;-3;-744;0;1020;
47661;-3;-744;0;1020;
47667;-3;-744;0;1020;
47673;-3;-744;0;1020;
47679;-3;-744;0;1020;
47688;-3;-744;0;1020;
47694;-3;-744;0;1020;
47700;-3;-744;0;1020;
47706;-3;-744;0;1020;
47712;-3;-744;0;1020;
47721;-3;-744;0;1020;
47727;-3;-744;0;1020;
47733;-3;-744;0;1020;
47739;-3;-744;0;1020;
47745;-3;-744;0;1020;
47751;-3;-744;0;1020;
47757;-3;-744;0;1020;
47763;-3;-744;0;1020;
47769;-3;-744;0;1020;
47775;-3;-744;0;1020;
47781;-3;-744;0;1020;
47790;-3;-744;0;1020;
47796;-3;-744;0;1020;
47802;-3;-744;0;1020;
47805;-3;-744;0;1020;
47811;-3;-744;0;1020;
47817;-3;-744;0;1020;
47823;-3;-744;0;1020;
47829;-3;-744;0;1020;
47835;-3;-744;0;1020;
47841;-3;-744;0;1020;
47847;-3;-744;0;1020;
47853;-3;-744;0;1020;
47859;-3;-744;0;1020;
47865;-3;-744;0;1020;
47871;-3;-744;0;1020;
47877;-3;-744;0;1020;
47883;-3;-744;0;1020;
47889;-3;-744;0;1020;
47895;-3;-744;0;1020;
47901;-3;-744;0;1020;
47913;-3;-744;0;1020;
47919;-3;-744;0;1020;
47925;-3;-744;0;1020;
47931;-3;-744;0;1020;
47937;-3;-744;0;1020;
47943;-3;-744;0;1020;
47949;-3;-744;0;1020;
47955;-3;-744;0;1020;
47961;-3;-744;0;1020;
47967;-3;-744;0;1020;
47973;-3;-744;0;1020;
47979;-3;-744;0;1020;
47985;-3;-744;0;1020;
47991;-3;-744;0;1020;
47994;-3;-744;0;1020;
48000;-3;-744;0;1020;
48006;-3;-744;0;1020;
48012;-3;-744;0;1020;
48024;-3;-744;0;1020;
48036;-3;-744;0;1020;
48042;-3;-744;0;1020;
48051;-3;-744;0;1020;
48057;-3;-744;0;1020;
48063;-3;-744;0;1020;
48069;-3;-744;0;1020;
48075;-3;-744;0;1020;
48081;-3;-744;0;1020;
48087;-3;-744;0;1020;
48093;-3;-744;0;1020;
48099;-3;-744;0;1020;
48105;-3;-744;0;1020;
48114;-3;-744;0;1020;
48120;-3;-744;0;1020;
48129;-3;-744;0;1020;
48135;-3;-744;0;1020;
48141;-3;-744;0;1020;
48147;-3;-744;0;1020;
48153;-3;-744;0;1020;
48159;-3;-744;0;1020;
48165;-3;-744;0;1020;
48171;-3;-744;0;1020;
48177;-3;-744;0;1020;
48183;-3;-744;0;1020;
48189;-3;-744;0;1020;
48195;-3;-744;0;1020;
48204;-3;-744;0;1020;
48210;-3;-744;0;1020;
48216;-3;-744;0;1020;
48222;-3;-744;0;1020;
48228;-3;-744;0;1020;
48234;-3;-744;0;1020;
48240;-3;-744;0;1020;
48246;-3;-744;0;1020;
48252;-3;-744;0;1020;
48258;-3;-744;0;1020;
48264;-3;-744;0;1020;
48270;-3;-744;0;1020;
48276;-3;-744;0;1020;
48282;-3;-744;0;1020;
48288;-3;-744;0;1020;
48294;-3;-744;0;1020;
48300;-3;-744;0;1020;
48306;-3;-744;0;1020;
48312;-3;-744;0;1020;
48318;-3;-744;0;1020;
48324;-3;-744;0;1020;
48330;-3;-744;0;1020;
48336;-3;-744;0;1020;
48342;-3;-744;0;1020;
48348;-3;-744;0;1020;
48354;-3;-744;0;1020;
48363;-3;-744;0;1020;
48372;-3;-744;0;1020;
48375;-3;-744;0;1020;
48381;-3;-744;0;1020;
48387;-3;-744;0;1020;
48393;-3;-744;0;1020;
48396;-3;-744;0;1020;
48399;-3;-744;0;1020;
48402;-3;-744;0;1020;
48408;-3;-744;0;1020;
48414;-3;-744;0;1020;
48420;-3;-744;0;1020;
48426;-3;-744;0;1020;
48432;-3;-744;0;1020;
48438;-3;-744;0;1020;
48444;-3;-744;0;1020;
48450;-3;-744;0;1020;
48462;-3;-744;0;1020;
48471;-3;-744;0;1020;
48477;-3;-744;0;1020;
48483;-3;-744;0;1020;
48489;-3;-744;0;1020;
48495;-3;-744;0;1020;
48501;-3;-744;0;1020;
48507;-3;-744;0;1020;
48630;-3;-744;0;1020;
48645;-3;-744;0;1020;
48651;-3;-744;0;1020;
48675;-3;-744;0;1020;
48687;-3;-744;0;1020;
48699;-3;-744;0;1020;
48708;-3;-744;0;1020;
48714;-3;-744;0;1020;
48720;-3;-744;0;1020;
48729;-3;-744;0;1020;
48735;-3;-744;0;1020;
48741;-3;-744;0;1020;
48747;-3;-744;0;1020;
48753;-3;-744;0;1020;
48759;-3;-744;0;1020;
48765;-3;-744;0;1020;
48774;-3;-744;0;1020;
48780;-3;-744;0;1020;
48786;-3;-744;0;1020;
48792;-3;-744;0;1020;
48798;-3;-744;0;1020;
48804;-3;-744;0;1020;
48810;-3;-744;0;1020;
48816;-3;-744;0;1020;
48822;-3;-744;0;1020;
48831;-3;-744;0;1020;
48837;-3;-744;0;1020;
48843;-3;-744;0;1020;
48849;-3;-744;0;1020;
48855;-3;-744;0;1020;
48864;-3;-744;0;1020;
48870;-3;-744;0;1020;
48876;-3;-744;0;1020;
48882;-3;-744;0;1020;
48888;-3;-744;0;1020;
48894;-3;-744;0;1020;
48900;-3;-744;0;1020;
48906;-3;-744;0;1020;
48912;-3;-744;0;1020;
48921;-3;-744;0;1020;
48927;-3;-744;0;1020;
48933;-3;-744;0;1020;
48939;-3;-744;0;1020;
48945;-3;-744;0;1020;
48954;-3;-744;0;1020;
48960;-3;-744;0;1020;
48966;-3;-744;0;1020;
48972;-3;-744;0;1020;
48978;-3;-744;0;1020;
48984;-3;-744;0;1020;
48993;-3;-744;0;1020;
48999;-3;-744;0;1020;
49005;-3;-744;0;1020;
49011;-3;-744;0;1020;
49017;-3;-744;0;1020;
49023;-3;-744;0;1020;
49026;-3;-744;0;1020;
49032;-3;-744;0;1020;
49038;-3;-744;0;1020;
49044;-3;-744;0;1020;
49050;-3;-744;0;1020;
49056;-3;-744;0;1020;
49062;-3;-744;0;1020;
49068;-3;-744;0;1020;
49074;-3;-744;0;1020;
49080;-3;-744;0;1020;
49086;-3;-744;0;1020;
49092;-3;-744;0;1020;
49098;-3;-744;0;1020;
49104;-3;-744;0;1020;
49110;-3;-744;0;1020;
49119;-3;-744;0;1020;
49125;-3;-744;0;1020;
49131;-3;-744;0;1020;
49137;-3;-744;0;1020;
49143;-3;-744;0;1020;
49155;-3;-744;0;1020;
49161;-3;-744;0;1020;
49167;-3;-744;0;1020;
49173;-3;-744;0;1020;
49179;-3;-744;0;1020;
49188;-3;-744;0;1020;
49200;-3;-744;0;1020;
49248;-3;-744;0;1020;
49275;-3;-744;0;1020;
49281;-3;-744;0;1020;
49302;-3;-744;0;1020;
49311;-3;-744;0;1020;
49326;-3;-744;0;1020;
49350;-3;-744;0;1020;
49356;-3;-744;0;1020;
49362;-3;-744;0;1020;
49368;-3;-744;0;1020;
49374;-3;-744;0;1020;
49380;-3;-744;0;1020;
49383;-3;-744;0;1020;
49392;-3;-744;0;1020;
49398;-3;-744;0;1020;
49404;-3;-744;0;1020;
49410;-3;-744;0;1020;
49416;-3;-744;0;1020;
49422;-3;-744;0;1020;
49428;-3;-744;0;1020;
49434;-3;-744;0;1020;
49437;-3;-744;0;1020;
49485;-3;-744;0;1020;
49491;-3;-744;0;1020;
49497;-3;-744;0;1020;
49503;-3;-744;0;1020;
49515;-3;-744;0;1020;
49524;-3;-744;0;1020;
49530;-2;-744;0;1020;
49536;-2;-744;0;1020;
49542;-2;-744;0;1020;
49548;-2;-744;0;1020;
49554;-2;-744;0;1020;
49560;-2;-744;0;1020;
49566;-2;-744;0;1020;
49584;-2;-744;0;1020;
49602;-2;-744;0;1020;
49608;-2;-744;0;1020;
49626;-2;-744;0;1020;
49632;-2;-744;0;1020;
49638;-2;-744;0;1020;
49650;-2;-744;0;1020;
49656;-2;-744;0;1020;
49662;-2;-744;0;1020;
49671;-2;-744;0;1020;
49677;-2;-744;0;1020;
49683;-2;-744;0;1020;
49692;-2;-744;0;1020;
49698;-2;-744;0;1020;
49704;-2;-744;0;1020;
49719;-2;-744;0;1020;
49728;-2;-744;0;1020;
49734;-2;-744;0;1020;
49740;-2;-744;0;1020;
49746;-2;-744;0;1020;
49752;-2;-744;0;1020;
49758;-2;-744;0;1020;
49764;-2;-744;0;1020;
49770;-2;-744;0;1020;
49776;-2;-744;0;1020;
49782;-2;-744;0;1020;
49788;-2;-744;0;1020;
49794;-2;-744;0;1020;
49800;-2;-744;0;1020;
49806;-2;-744;0;1020;
49812;-2;-744;0;1020;
49818;-2;-744;0;1020;
49827;-2;-744;0;1020;
49833;-2;-744;0;1020;
49839;-2;-744;0;1020;
49851;-2;-744;0;1020;
49857;-2;-744;0;1020;
49866;-2;-744;0;1020;
49872;-2;-744;0;1020;
49878;-2;-744;0;1020;
49884;-2;-744;0;1020;
49890;-2;-744;0;1020;
49896;-2;-744;0;1020;
49902;-2;-744;0;1020;
49908;-2;-744;0;1020;
49914;-2;-744;0;1020;
49920;-2;-744;0;1020;
49926;-2;-744;0;1020;
49932;-2;-744;0;1020;
49938;-2;-744;0;1020;
49944;-2;-744;0;1020;
49950;-2;-744;0;1020;
49956;-2;-744;0;1020;
49962;-2;-744;0;1020;
49968;-2;-744;0;1020;
49974;-2;-744;0;1020;
49980;-2;-744;0;1020;
49986;-2;-744;0;1020;
49995;-2;-744;0;1020;
50001;-2;-744;0;1020;
50007;-2;-744;0;1020;
50013;-2;-744;0;1020;
50019;-2;-744;0;1020;
50028;-2;-744;0;1020;
50034;-2;-744;0;1020;
50040;-2;-744;0;1020;
50046;-2;-744;0;1020;
50052;-2;-744;0;1020;
50064;-2;-744;0;1020;
50073;-2;-744;0;1020;
50079;-2;-744;0;1020;
50085;-2;-744;0;1020;
50091;-2;-744;0;1020;
50097;-2;-744;0;1020;
50106;-2;-744;0;1020;
50112;-2;-744;0;1020;
50118;-2;-744;0;1020;
50124;-2;-744;0;1020;
50130;-2;-744;0;1020;
50136;-2;-744;0;1020;
50142;-2;-744;0;1020;
50151;-2;-744;0;1020;
50157;-2;-744;0;1020;
50163;-2;-744;0;1020;
50169;-2;-744;0;1020;
50175;-2;-744;0;1020;
50181;-2;-744;0;1020;
50187;-2;-744;0;1020;
50193;-2;-744;0;1020;
50199;-2;-744;0;1020;
50205;-2;-744;0;1020;
50211;-2;-744;0;1020;
50217;-2;-744;0;1020;
50223;-2;-744;0;1020;
50229;-2;-744;0;1020;
50235;-2;-744;0;1020;
50241;-2;-744;0;1020;
50247;-2;-744;0;1020;
50253;-2;-744;0;1020;
50259;-2;-744;0;1020;
50265;-2;-744;0;1020;
50271;-2;-744;0;1020;
50277;-2;-744;0;1020;
50283;-2;-744;0;1020;
50289;-2;-744;0;1020;
50295;-2;-744;0;1020;
50301;-2;-744;0;1020;
50307;-2;-744;0;1020;
50313;-2;-744;0;1020;
50319;-2;-744;0;1020;
50325;-2;-744;0;1020;
50331;-2;-744;0;1020;
50337;-2;-744;0;1020;
50343;-2;-744;0;1020;
50349;-2;-744;0;1020;
50355;-2;-744;0;1020;
50361;-2;-744;0;1020;
50367;-2;-744;0;1020;
50373;-2;-744;0;1020;
50379;-2;-744;0;1020;
50385;-2;-744;0;1020;
50391;-2;-744;0;1020;
50397;-2;-744;0;1020;
50403;-2;-744;0;1020;
50409;-2;-744;0;1020;
50415;-2;-744;0;1020;
50421;-2;-744;0;1020;
50427;-2;-744;0;1020;
50433;-2;-744;0;1020;
50439;-2;-744;0;1020;
50445;-2;-744;0;1020;
50454;-2;-744;0;1020;
50460;-2;-744;0;1020;
50466;-2;-744;0;1020;
50472;-2;-744;0;1020;
50478;-2;-744;0;1020;
50484;-2;-744;0;1020;
50490;-2;-744;0;1020;
50496;-2;-744;0;1020;
50502;-2;-744;0;1020;
50508;-2;-744;0;1020;
50514;-2;-744;0;1020;
50523;-2;-744;0;1020;
50532;-2;-744;0;1020;
50538;-2;-744;0;1020;
50544;-2;-744;0;1020;
50550;-2;-744;0;1020;
50556;-2;-744;0;1020;
50562;-2;-744;0;1020;
50568;-2;-744;0;1020;
50574;-2;-744;0;1020;
50580;-2;-744;0;1020;
50586;-2;-744;0;1020;
50592;-2;-744;0;1020;
50598;-2;-744;0;1020;
50604;-2;-744;0;1020;
50613;-2;-744;0;1020;
50619;-2;-744;0;1020;
50625;-2;-744;0;1020;
50634;-2;-744;0;1020;
50640;-2;-744;0;1020;
50646;-2;-744;0;1020;
50655;-2;-744;0;1020;
50661;-2;-744;0;1020;
50667;-2;-744;0;1020;
50673;-2;-744;0;1020;
50679;-2;-744;0;1020;
50685;-2;-744;0;1020;
50691;-2;-744;0;1020;
50700;-2;-744;0;1020;
50706;-2;-744;0;1020;
50712;-2;-744;0;1020;
50718;-2;-744;0;1020;
50724;-2;-744;0;1020;
50730;-2;-744;0;1020;
50736;-2;-744;0;1020;
50742;-2;-744;0;1020;
50751;-2;-744;0;1020;
50757;-2;-744;0;1020;
50763;-2;-744;0;1020;
50769;-2;-744;0;1020;
50775;-2;-744;0;1020;
50781;-2;-744;0;1020;
50790;-2;-744;0;1020;
50796;-2;-744;0;1020;
50802;-2;-744;0;1020;
50808;-2;-744;0;1020;
50814;-2;-744;0;1020;
50820;-2;-744;0;1020;
50826;-2;-744;0;1020;
50832;-2;-744;0;1020;
50838;-2;-744;0;1020;
50844;-2;-744;0;1020;
50850;-2;-744;0;1020;
50856;-2;-744;0;1020;
50862;-2;-744;0;1020;
50868;-2;-744;0;1020;
50874;-2;-744;0;1020;
50880;-2;-744;0;1020;
50886;-2;-744;0;1020;
50892;-2;-744;0;1020;
50937;-2;-744;0;1020;
50943;-2;-744;0;1020;
50949;-2;-744;0;1020;
50982;-2;-744;0;1020;
50988;-2;-744;0;1020;
50994;-2;-744;0;1020;
51000;-2;-744;0;1020;
51006;-2;-744;0;1020;
51009;-2;-744;0;1020;
51027;-2;-744;0;1020;
51033;-2;-744;0;1020;
51039;-2;-744;0;1020;
51045;-2;-744;0;1020;
51051;-2;-744;0;1020;
51057;-2;-744;0;1020;
51063;-2;-744;0;1020;
51069;-2;-744;0;1020;
51081;-2;-744;0;1020;
51087;-2;-744;0;1020;
51093;-2;-744;0;1020;
51099;-2;-744;0;1020;
51105;-2;-744;0;1020;
51111;-2;-744;0;1020;
51117;-2;-744;0;1020;
51123;-2;-744;0;1020;
51129;-2;-744;0;1020;
51135;-2;-744;0;1020;
51141;-2;-744;0;1020;
51147;-2;-744;0;1020;
51153;-2;-744;0;1020;
51159;-2;-744;0;1020;
51165;-2;-744;0;1020;
51171;-2;-744;0;1020;
51177;-2;-744;0;1020;
51183;-2;-744;0;1020;
51189;-2;-744;0;1020;
51195;-2;-744;0;1020;
51201;-2;-744;0;1020;
51207;-2;-744;0;1020;
51213;-2;-744;0;1020;
51219;-2;-744;0;1020;
51225;-2;-744;0;1020;
51231;-2;-744;0;1020;
51237;-2;-744;0;1020;
51243;-2;-744;0;1020;
51249;-2;-744;0;1020;
51255;-2;-744;0;1020;
51261;-2;-744;0;1020;
51267;-2;-744;0;1020;
51273;-2;-744;0;1020;
51279;-2;-744;0;1020;
51285;-2;-744;0;1020;
51291;-2;-744;0;1020;
51297;-2;-744;0;1020;
51303;-2;-744;0;1020;
51309;-2;-744;0;1020;
51318;-2;-744;0;1020;
51324;-2;-744;0;1020;
51333;-2;-744;0;1020;
51339;-2;-744;0;1020;
51345;-2;-744;0;1020;
51351;-2;-744;0;1020;
51357;-2;-744;0;1020;
51363;-2;-744;0;1020;
51369;-2;-744;0;1020;
51375;-2;-744;0;1020;
51381;-2;-744;0;1020;
51390;-2;-744;0;1020;
51396;-2;-744;0;1020;
51402;-2;-744;0;1020;
51408;-2;-744;0;1020;
51414;-2;-744;0;1020;
51420;-2;-744;0;1020;
51426;-2;-744;0;1020;
51432;-2;-744;0;1020;
51438;-2;-744;0;1020;
51444;-2;-744;0;1020;
51450;-2;-744;0;1020;
51456;-2;-744;0;1020;
51462;-2;-744;0;1020;
51468;-2;-744;0;1020;
51474;-2;-744;0;1020;
51480;-2;-744;0;1020;
51486;-2;-744;0;1020;
51498;-2;-744;0;1020;
51507;-2;-744;0;1020;
51513;-2;-744;0;1020;
51519;-2;-744;0;1020;
51525;-2;-744;0;1020;
51531;-2;-744;0;1020;
51537;-2;-744;0;1020;
51543;-2;-744;0;1020;
51549;-2;-744;0;1020;
51555;-2;-744;0;1020;
51561;-2;-744;0;1020;
51567;-2;-744;0;1020;
51573;-2;-744;0;1020;
51579;-2;-744;0;1020;
51585;-2;-744;0;1020;
51591;-2;-744;0;1020;
51597;-2;-744;0;1020;
51603;-2;-744;0;1020;
51609;-2;-744;0;1020;
51615;-2;-744;0;1020;
51621;-2;-744;0;1020;
51627;-2;-744;0;1020;
